onset	duration	sample	value	event_code
0	n/a	0	resting_start	90
207.11	n/a	103555	resting_start	90
263.812	n/a	131906	instructed_toOpenEyes	20
283.812	n/a	141906	instructed_toCloseEyes	30
323.81	n/a	161905	instructed_toOpenEyes	20
343.81	n/a	171905	instructed_toCloseEyes	30
383.812	n/a	191906	instructed_toOpenEyes	20
403.812	n/a	201906	instructed_toCloseEyes	30
443.812	n/a	221906	instructed_toOpenEyes	20
463.812	n/a	231906	instructed_toCloseEyes	30
503.812	n/a	251906	instructed_toOpenEyes	20
523.812	n/a	261906	instructed_toCloseEyes	30
563.812	n/a	281906	instructed_toOpenEyes	20
568.495	n/a	284247.5	boundary	boundary
