onset	duration	sample	value	event_code
0	n/a	0	9999	9999
6.574	n/a	3287	video_start	82
169.574	n/a	84787	video_stop	102
170.28	n/a	85140	break cnt	break cnt
211.386	n/a	105693	contrastChangeB2_start	95
219.682	n/a	109841	contrastTrial_start	5
221.62	n/a	110810	stim_ON	8
